name,domain,isRelated
,allpapertube.com,False
,opack.com,False
,yorkcontainer.com,True
,globaldata.com,False
,premierpapertube.com,False
,blueboxpackaging.com,False
,gbp.com,False
,westrock.com,True
,greif.com,False
,sunecobox.com,True
,canusacorp.com,False
,paperindex.com,False
,paperage.com,False
,greycon.com,False
,paper-tubes.net,False
,cardboardtubemanufacturers.com,False
,internationalpaper.com,True
,cardbox-packaging.com,True
,durafibre.com,True
,iqsdirectory.com,False
,packagingcorp.com,False
,ibisworld.com,False
,how2recycle.info,False
,freedoniagroup.com,False
,stanpacnet.com,True
,linquip.com,False
,thecoverguy.com,False
,earth911.com,False
,greyb.com,False
,berryglobal.com,True
,sonoco.com,True
,prestotape.com,False
,wm.com,False
,onepaperworks.com,True
,customboxline.com,True
,statista.com,False
,cactuscontainers.com,False
,3m.com,False
,pacificbox.com,True
,nytimes.com,False
,designlife-cycle.com,False
,madehow.com,False
,faucetdirect.com,False
,packagingdive.com,True
,sciencedirect.com,False
,smurfitkappa.com,True
,jonesstephens.com,False
,papacks.com,True
,ebay.com,False
,gwp.co.uk,False
,packagingmachinerycompanies.com,True
,petropackaging.com,False
,discovery.patsnap.com,False
,plasticstoday.com,False
,packaging-labelling.com,True
,pandapaperroll.com,False
,imperialdade.com,True
,allfoils.com,True
,diamondpackaging.com,True
,personalcaresuppliers.com,False
,lerinsbox.en.made-in-china.com,False
,order.matthewsofficesupply.com,False
,greenwaycontainers.com,True
,pakfactory.com,True
,alcircle.com,False
,tycoonpackaging.com,True
,us.metoree.com,False
,usfoils.com,False
,solenis.com,True
,alufoil.com,True
,itape.com,False
,beautypackaging.com,False
,cattycorp.com,True
,emalufoil.com,True
,pvcclingfilm.com,True
,emingfoil.com,True
,reynoldsbrands.com,True
,lauvacs.com,True
,ucan-packaging.com,True
,kingchuanpackaging.com,False
,foilman.com,True
,marketsandmarkets.com,False
,aluminum-foil.net,True
,reallwinfoilpackaging.com,True
,fortunebusinessinsights.com,False
,indexbox.io,False
,grandviewresearch.com,False
,newtonconsultingpartners.com,False
,topkingtapes.com,False
,shop.foodomarket.com,False
,straitsresearch.com,False
,handi-foil.com,True
,us.vwr.com,False
,thekitchn.com,False
,reynoldsconsumerproducts.com,False
,alfipa.com,False
,foil-pans.com,True
,falconpack.us,False
,wpinnova.com,True
,fifoil.com,False
,horizonfoil.com,True
,kitchendance.com,False
,oxplastics.com,True
,truechoicepack.com,True
,wieland-metalservices.com,False
,lskbfoils.com,True
,fredmeyer.com,False
,pactogo.com,True
,snsinsider.com,False
,chefstoys.com,True
,toppan-usa.com,True
,meijer.com,True
,alibaba.com,False
,gminsights.com,False
,apifoilmakers.com,True
,justdial.com,False
,made-in-china.com,False
,sunprocess.com,False
,globalsources.com,False
,go4worldbusiness.com,False
,mm.group,False
