name,domain,isRelated
Étiquettes CCL Montréal,cclind.com,True
Jolina Capital Inc.,arbec.ca,False
ATS Global Service,atsautomation.com,True
Royal Building Products,westlake.com,False
Cascades,cascades.com,False
ABC Technologies,abctechnologies.com,True
WPK,winpak.com,True
Azrock,tarkettna.com,False
Dow,ca.dow.com,True
Placements Toyoda Gosei Inc.,toyodagosei.com,False
Hood Packaging Corporation,hoodpkg.com,True
Aqua Q,armtec.com,False
Exco Engineering,excocorp.com,False
Viva Media Packaging (Canada) Ltd,viva-onetime.com,True
Dispill,richardspackaging.com,True
Jeld-Wen Windows & Doors,jeld-wen.ca,False
Plasman,plasman.com,False
Vuteq Canada Inc,vuteq.ca,False
Brookfield Capital Partners II L.P.,brookfield.com,False
Advanta by Maax,maax.com,False
Forpan,uniboard.com,False
"IntraPac Group, The",pcinternational.com,True
Axiom Group Inc,axiomgroup.ca,False
Mitchell Plastic,mitchellplastics.com,False
Starline Windows (2001) Ltd,starlinewindows.com,False
Peel Plastic Products Limited,peelplastics.com,True
Polytainers Inc,polytainersinc.com,True
Dart Canada Inc,dartcontainer.com,True
Silgan Plastics Canada Inc,silganplastics.com,True
Woodbridge Foam Corporation,woodbridgegroup.com,False
Société Laurentide Inc,societelaurentide.ca,False
CKF Inc,ckfinc.com,True
Kautex Textron,kautex.com,False
Windsor Mold Group,windsormoldgroup.com,True
Centra Windows Inc,centrawindows.com,False
Pactiv Canada Inc,pactivevergreen.com,True
Cooper-Standard Automotive Canada Limited,cooperstandard.com,False
"Capilano, Div of",mauserpackaging.com,True
Fortress Cellulose Spécialisée,fortressge.com,True
Polyform A.G.P. Inc.,polyform.com,True
Mustang Survival Holdings Corporation,mustangsurvival.com,False
Durabuilt Windows & Doors Inc,durabuiltwindows.com,False
Industries P.P.D.,ppdgroup.com,False
"Listowel Technology, Inc",mtanaoh.com,True
Gracious Living Corporation,graciousliving.com,False
IAC,iacgroup.com,False
"Giesecke+Devrient EPayments Canada, Inc",gi-de.com,False
Vision Extrusions Group Limited,visionextrusions.com,False
St-Johns Packaging,sjpack.com,True
The Bodtker Group of Companies Ltd,bodtkergroup.com,True
Inoac Exterior Systems Inc,inoac.co.jp,True
PFB Corporation,pfbcorp.com,True
Emmerson Packaging,polycello.com,True
TA Appliances & Barbecues,omcbbq.com,False
Hexion Canada Inc,hexion.com,False
Plastixx Extrusion Technologies,balcan.com,True
Mitten Vinyl,mittensiding.com,False
Gestion S.P.S.,kanwalgroup.com,True
Integrity Tool & Mold Inc,teamintegrity.com,False
Norseman Structures,norsemansolutions.com,False
Allsco Windows and Doors,allsco.com,False
Industries Plastipak Inc,plastipak.ca,True
Amdil North America,wtbvc.com,True
Mirolin Industries Corp,mirolin.com,False
Flair Flexible Packaging (Canada) Corporation,flairpackaging.com,True
Pollard Windows Inc,pollardwindows.com,False
Cansit,imaflex.com,False
Scepter Canada Inc,scepter.com,False
Layfield Group Limited,layfieldgroup.com,False
KB Components Canada Inc.,kbcomponents.com,False
Boshart Industries Inc.,boshart.com,False
Hartmann North America,hartmann-packaging.com,True
Fenplast Inc,fenplast.com,False
Great Western Containers,gwcontainers.com,True
Kromet International Inc,kromet.com,False
AB & Design,american-biltrite.com,False
Inoac Interior Systems LP,inoacusa.com,False
P.H. Tech Inc,phtech.ca,False
Formica,formica.com,False
Armada Automotive,armadatoolworks.com,False
Horizon Plastics International Inc,coremt.com,False
Orbis Canada Limited,orbiscorporation.com,True
Neptune International,produitsneptune.com,False
Injectech Industries Inc,injectech.com,False
Atlantic Windows,atlanticwindows.com,False
Duopac Packaging,pretiumpkg.com,True
Sigma Industries Inc,faroex.com,False
"Elringklinger Canada, Inc",elringklinger.de,False
Pharmasystems Inc,pharmasystems.com,False
Plastique Age,plastic-age.com,False
"Malpack Polybag, Div of",malpack.ca,False
Solarcan Portes et Fenêtres Corp,portesetfenetresverdun.com,False
Pro-Western Plastics Ltd,pro-westernplastics.com,True
Tempo Flexible Packaging Inc,tempoflexiblepackaging.com,True
Vinylbilt Windows,vinylbilt.com,False
Hymopack Ltd.,proampac.com,True
TTCI,taiamerica.com,False
Iridian Spectral Technologies Ltd,iridian.ca,False
Matrix Motorsports,chtoyota.com,False
Nanuk Protection d’équipements Inc,nanuk.com,False
"Jones Healthcare Group, Inc",joneshealthcaregroup.com,True
Color Ad Packaging Ltd,colorad.ca,True
Mercury Plastics of Canada Inc,mercplastics.com,True
"Toyota Boshoku Canada, Inc",toyotaboshoku.ca,False
Gracious Living Innovations Inc,glinnov.com,False
H2O Performance Paddles,nationalmolding.com,False
Viva Healthcare Packaging (Canada) Ltd,viva-healthcare.com,False
Fenêtres Magistral Windows Inc.,fenetresmagistral.com,False
Bow Groupe de Plomberie Inc,bow-group.com,False
Soniplastics Inc.,soniplastics.com,False
Polar-Pak,truefoam.com,False
Bulldog Bag Ltd,bulldogbag.com,True
Film Tech Plastics,filmtechplastics.ca,True
Baytech Plastics Inc,baytechplastics.com,False
Graham Packaging Canada Company,grahampackaging.com,True
Vaillancourt Portes et Fenêtres,vaillancourt.ca,False
Weber International Packaging Corporation,weberintl.com,True
Marquez Transtech,marquez.ca,True
Starplex,starplexscientific.com,True
Newmar Window Manufacturing Inc,newmar.com,False
Rehau Industries Inc,rehau.com,False
Kumi Canada Corporation,kumi-na.com,True
McLeod Home Building Centre,mcleodhomehardware.ca,False
Les Fenetres Elite Inc,fenetreselite.com,False
Golden Windows Limited,goldenwindows.com,False
International Name Plate Supplies Limited,inps.net,False
OS&B,osb.ca,False
Elton Manufacturing,eltonmanufacturing.com,False
"Convertisseur De Papiers Arteau, Division De Papiers Et Emballages Arteau",arteau.com,True
Anchor Packing,robco.com,False
Rite-Way Fencing (2000) Inc,ritewayfencing.com,False
Prodesign Solutions,pdnsolutions.com,False
AC Omex,andersoncook.com,False
FPC Flexible Packaging Corporation,atlanticcoatedpapers.com,True
Melet Plastics Inc,meletplastics.com,False
Polytarp Products,polytarp.com,True
Drader Manufacturing Industries Ltd,drader.com,True
Bain Magique,bathfitter.com,False
"Caron et Guay, Portes & Fenêtres",caronetguay.com,False
Endurapak Inc,epak.ca,True
Lucid Corp,lucidphotoevents.com,False
Korolite,airfoam.com,True
Scotty Manufacturing Ltd,scottplasticsltd.com,True
Mason Windows Limited,masonwindows.com,False
Maytex Mills,mayzon.com,False
Hamsar Diversco,hamsar.com,False
Flexstar Packaging,flexstar.ca,False
Acrylon Plastics Inc,acrylon.com,False
Thermalite Products Inc,thermalite.ca,True
MVA Stratford Inc,mvastratford.ca,False
Vinyle Kaytec Inc.,kaycan.com,False
Acorn Packaging Inc,acornpkg.com,True
Accurate Woodbine,accuratewoodbine.com,False
ESKA Water,eskawater.com,True
Quéplast Injection,plastiquesgagnon.com,False
Container Corporation of Canada,containercorp.com,True
Dashwood Industries Inc,dashwood.com,False
Ampak,ampak.ca,True
G.M.I.,gluecklermetal.com,False
Colourfast Printing,colourfast.com,True
Planchers Groleau Inc,groleauinc.com,False
Markdom,markdom.com,True
Fenomax,fenomax.com,False
Custom Foam Systems Ltd,customfoam.com,False
Del Windows & Doors Inc,delwd.ca,False
Hawk Plastics Ltd,hawkplastics.com,False
Lord Plastique,plastiquesgpr.com,False
Surteco,na.doellken.com,False
Quality Packaging Canada Inc,qpcpack.com,True
Composantes Thermovision,thermovision.ca,False
Easy Plastic Containers Corporation,easyplastics.com,True
"E Hofmann Plastics, Inc",hofmannplastics.com,True
Polytubes 2009 Inc,polytubes.com,False
Star Plastics Inc,starplastics.ca,False
Grohe Canada Inc,grohecanada.com,True
"Q M Plastics, div of",qmigroup.com,False
Storex Industries Corporation,storex.ca,False
Multisac,multisac.com,False
Salerno Packaging,salernobags.com,False
Autofill Products,scholleipn.com,True
SI Manufacturing,spectrumed.ca,False
Allcard Limited,allcard.ca,True
Ottawa Mould Craft Limited,ottawamould.com,False
1147048 Ontario Limited,tryadvantage.com,False
ITD,itdindustries.com,False
Inland Technologies Canada Incorporated,inlandgroup.ca,False
G-Spek Inc,toprevenuegate.com,False
Frank By Ostaco,frankwd.com,False
Grief Winnipeg,greif.com,False
Omniplast Inc,omniplast.com,True
Inteplast Bags and Films Corporation,inteplast.com,False
InterWrap ULC,owenscorning.com,False
Eco II Manufacturing Inc,eco2mfg.com,False
CuBE Packaging Solutions Inc,cubep.com,True
Plastiques Moore,exo-s.com,False
Roechling Industrial Orangeville Ltd,roechling.com,True
Liteline Corporation,liteline.com,False
Portes et Fenêtres Boulet,fenetresboulet.com,False
Macro Moules 2012,mmpsk.com,True
Plastiques Anchor Ltee,anchorplastics.qc.ca,True
Nuform Building Technologies Inc.,nuformdirect.com,False
Aluflex,moderco.com,False
Sigma Moulders,sigmamoulders.com,False
Sle-Co Plastics Inc,sleco.com,False
Novolex,directplasticsgroup.com,True
Pubco,pubco.com,True
Adventec Manufacturing Inc,adventec.com,False
Equinox Industries Ltd,eqnx.biz,False
Kingstec Technologies Inc,kingstec.com,False
Global Windows and Doors,globalwindows.ca,False
BTE Transport Group,bteassembly.com,False
H.S.T. Synthetics Ltd,hstsynthetics.com,False
Contenants IML Canada,iml.ca,True
Flexopack,transco.net,True
Lepage Milwork,lepagemillwork.com,False
Domfoam,domfoam.com,False
Solaris Québec Portes et Fenêtres Inc,solarisquebec.com,False
Thermoplast,thermoplast.com,False
Centre de coupe Prémoulé de Québec,premoule.com,False
Bock,bockonline.de,False
Pen Plast,penplast.com,True
Papp Plastics and Distributing Limited,pappplastics.com,False
Soucy Plastiques Inc,soucy-group.com,False
Cintre ERA,eragroup.ca,False
Soleno Inc.,soleno.com,False
ADAM,hubbell.com,False
Emballages Licaflex,licaflex.com,True
Berga par Bewi Recyclage,berga.com,False
Allied-Halo Industries Inc.,allied-halo-industries-inc.on.ontariox.com,False
Trans Peace Construction (1987) Ltd,transpeace.com,False
Zohar Plastique Group,zoharplast.com,True
L-D Tool & Die,ldtool.com,False
Fene-Tech Inc,fene-tech.com,False
Onyx Hose & Tube Inc,onyxhose.com,False
Aqua-Pak Industries Ltd,aquapak.com,True
Les Produits Fleurco Inc.,fleurco.com,True
Gunther Mele Limited,gunthermele.com,True
Fusion Glass Works,dorplex.com,False
Mouleurs de Beauce,mbiplastic.com,False
G.L.P. HI-Tech Power Products,glphi-tech.com,True
Spiral of Canada Inc,spiralofcanada.com,False
Industries Hagen Ltée,hagenindustries.com,True
JN Manufacturing,rscoatings.ca,False
Swissplas Limited,swissplas.com,True
Plastics Plus,plasticsplus.ca,False
Faspac Plastiks Inc.,faspac.ca,True
Stone Straw Limited,stonestraw.com,True
Hydroststeme.ca,qualiplast.com,False
Nexkemia Pétrochimie Inc,nexkemia.com,False
Societe en Commandite Tech Blend,canplastics.com,True
Novo Plastics Inc,novoeco2.com,True
Poliplastic Packaging Inc,poliplastic.ca,True
Genyk,genyk.com,False
Extreme Window and Entrance Systems Inc,extremedoors.ca,False
R T Plastics,rtplastics.ca,False
Altro Canada Inc,altro.com,False
Plas-Tech Inc,plastechonline.com,False
Jokey North America Inc.,jokey.com,True
GF Piping Systems Canada Ltd,gfps.com,False
Global Plas Inc.,globalplas.ca,False
Fourmark Manufacturing Inc,fourmark.com,True
Custom Plastics International Limited,customplastics.ca,False
Pano Cap (Canada) Limited,panocap.com,True
AB Note North America,abnote.com,False
Groupe Polystar,polystarinc.com,True
Mondo America,mondoworldwide.com,False
Polyexpert Inc.,polyexpert.com,True
Protoplast Inc,protoplast.com,False
Les Industries Foamco,foamco.com,False
Koolatron Corporation,koolatron.com,True
Concept Plastics Limited,concept-plastics.com,False
Quest Brands Inc,questbrands.ca,False
Apple Auto Glass,centuryglass.ca,False
Concept Epsylon Inc.,epsylon.ca,False
Plastique D.C.N. Inc,dcnplastic.com,False
Stamco Specialty Tool & Mfg. Co. (1979) Ltd,stamcotool.com,True
Caoutchouc et Plastiques Falpaco Inc,falpaco.ca,False
Acurex,extrucan.com,True
Trimseal Plastics Ltd,trimseal.com,True
Extrusions de Plastique Micro Inc,microplastique.com,False
MPI Packaging Inc,bmdpackaging.com,True
Shirlon Plastic Company Inc,shirlonplastics.com,False
Polynova Industries Inc,polynova.com,True
Onward Plastics Inc,onwardplastics.com,False
Spongezz Inc,spongezz.com,False
N.A.P. Windows & Doors Ltd,napwindows.com,False
Les Industries Rondi Inc.,rondiindustries.com,False
Regency Plastics Company Limited,regencyplastics.com,True
Polyair Packaging,polyair.com,True
Euroline Windows Inc,euroline-windows.com,False
"Industries d'Emballages Starpac Ltée, Les",starpacltd.com,False
Everworks Inc,everworksinc.com,False
Groupe Inter Clôtures,interclotures.qc.ca,False
Interpac Corporation Inc,interpac-corp.com,False
Republic Packaging of Canada,repco.com,False
Independent Paper Converters,independentpaper.ca,True
Les Industries Polykar Inc.,polykar.com,True
Alpha Poly Packaging Done Right,alphapoly.com,True
Kristofoam Industries Inc,kristofoam.com,False
Mauser Canada Ltd,russell-stanley.com,False
Futura Portes et Fenêtres,portesetfenetresfutura.ca,False
Western Polymers Corp,westernpolymers.com,False
S Tech Div,ppi-stech.com,False
Concept Mat Inc,conceptmat.com,False
Camalor Mfg. Inc,camalor.com,False
Beaver Plastics Ltd,beaverplastics.com,False
Legerlite,legerlite.ca,False
Pathway Design & Manufacturing Inc,pathwaydesign.com,False
Junise Plastique,junise.com,True
Unitrend Plastics Manufacturing Ltd.,unitrendpackaging.com,True
Ketchum Manufacturing Inc,ketchum.ca,True
"RTS Plastics, div of",rtscompaniesinc.com,False
Kento Windows & Doors,kentonl.ca,False
Plastiques G Plus Inc,plastiquesgplus.com,False
CKDPack Inc,ckdpack.com,True
Chrysalis Woods Plastics Limited Partnership,chrysaliswoodsandplastics.ca,True
Stanley Door Systems,stanleydoor.ca,False
Produits Dalmen Products Ltd,dalmen.com,False
M'Plast Inc,m-plast.com,False
Triple Three Trading Ltd,triplethreetrading.com,False
Propak,propakplastics.com,True
Crest Mold Technology Inc,crestmold.com,False
Entreprises Dero Inc,dero.qc.ca,False
"Hi-Core, div of",matraplast.com,False
Rice Engineering & Operating Ltd,riceresource.com,False
Canada Windows & Doors,canwindoors.com,False
Columbia Plastics Ltd,columbiaplastics.com,False
Duron Plastics Limited,duronplastics.com,False
Solmax International Inc,solmax.com,False
GF,urecon.com,False
Altrum,altrum.com,False
Gould Packaging Div of,lepages.com,False
Soft 3D,dsdinternational.net,True
Groupe Hanplast,evolupak.ca,True
Vins Plastics Ltd,vinsplastics.ca,True
Vanga Products (Plastics) Inc,vanga.ca,True
Techstar Plastics Inc,techstarplastics.com,False
Prairie Pride,westland.ca,True
Ritz Plastics Inc,ritzplastics.com,False
Plastique Alto,polyalto.com,True
Neatfreak Group Inc,ca.neatfreak.com,False
Simport Scientific Inc.,simport.com,False
Dieseltech,firwin.com,False
Les Plastiques Moulin Limitée,windmillplastics.com,False
Portes & Fenêtres Abritek Inc,abritek.ca,False
Novembal Canada Inc.,novembal.com,True
Groupe Plastitel,plastitel.com,True
Axium Plastics,axiumpackaging.com,True
Rapi-Tube,versaprofiles.com,False
Accord Plastics Corp,accordplastics.com,False
Copol International Ltd.-Packaging Films,copolinternational.com,True
Masternet Ltd,masternetltd.com,True
Merit Precision Moulding Limited,meritprecision.com,False
Casa Bella Windows Inc,casabellawindows.ca,False
Orion Plastics Inc,orionplastics.com,False
Labplas Inc,labplas.com,True
Thermoform of America,thermoform.net,False
"Mpi Moulin A Papier De Portneuf, Inc.",mpipapermills.com,True
Innotech Precision Inc,innotechprecision.com,False
Galaxy Plastics Ltd,galaxyplastics.com,False
Wallace Perimeter Security,wallaceperimetersecurity.com,False
Laurin,laurinconteneurs.com,False
"Drossbach CN - Ontario, Inc",drossbach.com,False
Precision Fixture & Gauge,precision-group.ca,False
Oakmont Industries Ltd,oakmontindustries.com,False
Precision Valve (Canada) Limited,precisionvalvecanada.com,True
The Vinyl Company Inc,thevinylco.com,False
MQ Portes et Fenêtres,mq.ca,False
Centennial Plastic,centennialplastic.com,False
Revere Plastics Systems Inc,revereplasticssystems.com,False
Viceroy Reliable Group,viceroyrubber.com,False
Ram Plastics Inc,ram-plastics.com,False
Alberta Ag-Industries Ltd,berryglobal.com,True
Plastibec Inc.,plastibec.com,True
Gizeh Packaging NA Inc,gizeh.com,True
Western Group of Companies Ltd,thecalibregroup.ca,False
Respect,gouldpkg.com,True
Pangeo Group,pangeo.com,False
Six Points Plastics (1992) Inc.,sixpointsplastics.com,False
Protectolite Inc,protectolite.com,False
APN Inc,apnglobal.ca,False
United Plastic Components Inc,upcinc.com,False
Safety Seal Plastics Inc,labelink.ca,True
Celplast Metallized Products Limited,celplast.com,True
Plastik M.P.,plastikmp.com,False
Multiplex Manufacturing Limited,multiplexmfg.com,False
Kamek Precision Tools Inc.,kamek.com,True
Arlen Tool & Machining,arlentoolgroup.com,False
Skyreach L&S Extrusions Corp,skyreachls.com,True
Canamould Extrusions Inc,canamould.com,False
Saeplast Americas Inc,americas.saeplast.com,True
Strassburger Windows and Doors Limited,strassburger.net,False
Legend Fleet Solutions Inc,legendrubber.ca,True
Sigma Stretch Film of Canada Co,sigmaplasticsgroup.com,True
Les Plastiques Folia Inc,plastiquesfolia.com,False
Harco Enterprises Limited,harco.on.ca,True
Ashly Cabinets & Windows,ashlycw.com,False
Atlas Signs & Awning Company,atlassignawning.com,False
Noboco Styro Containers Ltd,noboco.com,True
R&M Plastic Products Ltd,rmplastics.com,True
Chantler Packages Inc,chantlerpackages.com,True
indBAGS,indbags.com,True
Frost Products Limited,frostproductsltd.com,True
Cossins Windows Ltd,cossinswindowsanddoors.com,False
Maritime Welding Inc,maritimewelding.com,False
"Ripplepak, div of",ripplepak.com,True
ITC Systems,itcsystems.com,True
Extrusion du Nord,cpx-canplex.com,True
Plasticap,plasticap.com,False
Bison Glass,dominion-window.com,True
Berdick Windows & Doors,berdick.com,False
PAGNA Composites Inc,pagnacomposites.com,False
Scott-Douglas Plastics Ltd,scottdouglasplastics.com,False
Plastipro Ltée,plastipro.com,False
Megafoam Inc.,megafoaminc.com,False
Dura Edge Incorporated,duraedgeinc.com,False
Manterra Technologies Inc,manterra.com,False
Tecniplast Inc.,tecniplast.com,False
"Agri-Plastics Mfg, div of",agri-plastics.net,False
AMC Foam Technologies Inc,amcfoam.com,False
Sunrise Window & Door Systems Inc,sunrisewindow.com,False
Georgian Bay Plastics Ltd,georgianbayplastics.com,False
Koenders Mfg. (1997) Ltd,koendersmfg.com,False
Général Plastiques Extrusion,cloturesfrontenac.com,False
CRS Plastics Ltd,crspackaging.ca,True
Ameta International Co. Ltd,ameta.ca,False
Basseltex,abondgroup.com,False
DEC-K-ING,globaldecking.com,False
Quality Manufacturing,quality-manufacturing.com,True
Industries Taghleef Canada,ti-films.com,True
ABI,biaxis.com,True
Mobilfab Inc,mobilfab.com,False
Brook One Corporation,brookone.com,False
Massilly North America Inc,massilly.ca,True
CMP Plastics International Inc,cmpplastics.com,False
Canadian Tire,canadiantire.ca,False
Fransyl Ltee,fransyl.com,False
HOP,hop.ca,False
Crown Packaging,crown.ca,True
M. Pak Plastics Ltd,mpakplastics.com,True
Humphrey Products of Winnipeg Ltd,humphrey-products.ca,False
Poly Blow Moulding Inc,polyblowmoulding.ca,True
Manufacture du Nord,manunor.com,False
Les Industries Sanfaçon Inc,sanfacon-mills.com,True
Apache Plastics Limited,apacheplastics.com,True
