name,domain,isRelated
Dow Chemical,dow.com,True
Ball,ball.com,True
Berry,berryglobal.com,True
GPHC,graphicpkg.com,True
Avery Dennison,averydennison.com,True
Newell Brands,newellbrands.com,False
Masco,masco.com,False
Clorox,thecloroxcompany.com,False
Sonoco,sonoco.com,True
Huntsman International,huntsman.com,False
Silgan Holdings Inc.,silganholdings.com,True
Carlisle,carlisle.com,False
"Amcor Flexibles North America, Inc.",amcor.com,True
Pactiv Evergreen,pactivevergreen.com,True
"WestRock MWV, LLC",westrock.com,True
Rubbermaid,rubbermaid.com,True
Cabot,cabotcorp.com,False
Novolex,novolex.com,True
Wind Point Partners,wppartners.com,True
Entegris,entegris.com,True
AptarGroup,aptar.com,True
Mueller,muellerindustries.com,False
Hillenbrand,hillenbrand.com,True
West,westpharma.com,False
"DuPont de Nemours, Inc.",dupont.com,False
"Plastipak Holdings, Inc.",plastipak.com,True
ADS,adspipe.com,False
Griffon,griffon.com,True
"Hood Companies, Inc.",hoodcompanies.com,False
Gates,gates.com,False
"Mauser Packaging Solutions Intermediate Company, Inc.",mauserpackaging.com,True
Dart,dartcontainer.com,True
"Mativ Holdings, Inc.",mativ.com,False
Plycem USA,certainteed.com,False
"Sigma Plastics Group, The",sigmaplasticsgroup.com,True
Menasha,menashacorporation.com,True
ACCO Brands,accobrands.com,False
Hexcel,hexcel.com,False
"PMC Global, Inc.",pmcglobalinc.com,True
MI Windows & Doors,miwindows.com,False
YETI,yeti.com,False
Oberthur Technologies,idemia.com,False
Graham Packaging Company Inc.,grahampackaging.com,True
CNG,cnginc.com,True
The AZEK Company Inc.,azekco.com,False
"Nan Ya Plastics Corporation, America",npcam.com,True
Otter Tail Corporation,ottertail.com,False
"Kuraray Holdings U.S.A., Inc.",kuraray.us.com,False
Thyssenkrupp Steel Services Trading,thyssenkrupp-materials-na.com,False
Mid Oaks Investments LLC,midoaks.com,False
D&W Fine Pack,dwfinepack.com,True
Alside Supply Center,associatedmaterials.com,False
Transcontinental Packaging,transcontinentalkeyholding.com,True
Albany International Corp.,albint.com,False
MacLean Fasteners,macleanfogg.com,False
FXI Foamex Innovations,fxi.com,False
Entrust Datacard,entrust.com,False
EnPro,enproindustries.com,False
Voltek Division,sekisui-corp.com,False
CARLON METER COMPANY,jsjcorp.com,False
Solutia Inc.,eastman.com,False
LDI,libertydiversified.com,True
LEWISBINS,orbiscorporation.com,True
Clopay Ames Inc.,clopaydoor.com,False
"Atrium Windows and Doors, Inc.",atrium.com,False
M z j,victoryintlgroup.com,True
"Transpak, Inc.",globaltechnologyinc.com,False
"Mack Group, Inc.",mack.com,False
Charlotte Pipe and Foundry Company,charlottepipe.com,False
Insulated Shipping Containers,thermosafe.com,False
Myers Industries,myersindustries.com,False
"Lintec USA Holding, Inc.",lintec-global.com,False
FRED JONES MANUFACTURING,hall-capital.com,False
Teknor Apex Company,teknorapex.com,True
"Premier Packaging, LLC",prempack.com,True
Toyoda Gosei North America Corporation,toyodagosei.com,False
CORRCHOICE,greif.com,False
Tredegar,tredegar.com,False
"CPP Group Holdings, LLC",cppcorp.com,False
Lubrizol,lubrizol.com,False
Mannington Resilient Floors Division,mannington.com,False
"Printpack, Inc.",printpack.com,True
Bunzl Distribution,bunzldistribution.com,True
KP Films,kpfilms.com,True
AFI,armstrongflooring.com,False
ProAmpac,proampac.com,True
Hardwoods,hardwoods-inc.com,False
Jadex,jadexinc.com,False
Sabert Corporation,sabert.com,True
Tank Holding Corp.,snydernet.com,True
PPC Flex,ppcflex.com,True
ConMet,conmet.com,False
Atlas Roofing Corporation,atlasroofing.com,True
Altium Packaging LLC,altiumpkg.com,True
Pelican,pelican.com,True
"Ring Container Technologies, LLC",ringcontainer.com,True
Gilster-Mary Lee,gilstermarylee.com,True
CFSP Acquisition Corp.,carlislefsp.com,True
Technical Center,summitpolymers.com,False
Technimark LLC,technimark.com,True
"Phillips-Medisize, LLC",phillipsmedisize.com,False
ProDriven Global Brands,wernerco.com,False
Busak+Shamban,trelleborg.com,False
"Anchor Hocking Holdings, Inc.",theoneidagroup.com,False
Nibco,nibco.com,False
SCIC LLC,solocup.com,True
Carpenter Co.,carpenter.com,False
"Westfall Technik, LLC",westfall-technik.com,False
Novares Group,novaresteam.com,False
NORTH AMERICAN PVC PIPE CORPORATION,westlakepipe.com,False
Tessy Plastics Corp.,tessy.com,False
Champion Window,championwindow.com,False
"Kruger Family Industries, LLC",krugerfamilyindustries.com,False
CKS Packaging,ckspackaging.com,True
Future Foam,futurefoam.com,False
"PII Holdings, Inc.",caplugs.com,False
Mauser Packaging Solutions,bwaycorp.com,False
Silgan Plastics LLC,silganplastics.com,True
Nyx Redford,nyxinc.com,False
Dickten Masch Plastics,techniplas.com,False
Contech Engineered Solutions LLC,conteches.com,False
Pol-Tex International Division,poly-america.com,False
"Anchor Hocking Company, The",anchorhocking.com,True
U.S. Farathane Corporation Extrusion Group,usfarathane.com,False
KASAI,kasai-na.com,True
KIK Custom Products,kikcorp.com,False
"GEON Performance Solutions, LLC",geon.com,False
Dayton Superior Corporation,daytonsuperior.com,False
"Viant Medical Holdings, Inc.",viantmedical.com,False
"Mitsui Chemicals America, Inc.",mitsuichemicals.com,False
Jacuzzi Outdoor Products,jacuzzi.com,False
"Cryovac, LLC",sealedair.com,True
Alpha Packaging,pretiumpkg.com,True
SMC,smcltd.com,False
"MGS Mfg. Group, Inc.",mgsmfg.com,False
Bishop Circle Assembly,reedcityplastics.com,False
"Rehrig Pacific Holdings, Inc.",rehrigpacific.com,False
3A Composites USA Inc.,3acompositesusa.com,False
EPlastics,lairdplastics.com,False
PRIMEX,primexplastics.com,True
Amtopp Corporation,inteplast.com,False
VT INDUSTRIES,vtindustries.com,False
"Teijin Automotive Technologies, Inc.",teijinautomotive.com,False
"SRG Global Coatings, LLC",srgglobal.com,True
Hunter,hunterindustries.com,False
Scholle Packaging,scholleipn.com,True
Tarkett North America,tarketthome.com,False
Panolam Surface Systems,panolam.com,False
"Cretex Companies, Inc.",cretex.com,False
Sabic Innovative Plastics,ff.sabic.eu,False
Woodbridge Holdings Inc.,woodbridgegroup.com,False
Vollrath,vollrathfoodservice.com,True
Karat,irkarat.com,True
"UFP Technologies, Inc.",ufpt.com,False
CompoSecure,composecure.com,False
TMD,tmdinc.com,False
PakLab,paklab.com,False
Presto Products Company,prestoconsumer.com,True
Tasus Corporation,tasus.com,False
Liqui-Box Corporation,liquibox.com,True
"Lacks Enterprises, Inc.",lacksenterprises.com,False
Molded Fiber Glass Companies,moldedfiberglass.com,False
"Core Molding Technologies, Inc.",coremt.com,False
NJT Enterprises,maycointernational.com,False
Raven,ravenind.com,False
Polaris Technologies,modernbuilderssupply.com,False
EG-Gilero,sundancefamilyfoundation.org,False
Aquatic Co.,aquaticbath.com,False
"Southeastern Container, Inc.",secontainer.com,True
CARDINAL STRAWS,wincup.com,True
CASCADE CART SOLUTIONS,cascadeng.com,False
Mexichem Shared Services,duraline.com,False
Flexcon,flexcon.com,False
WILLIAMSBURG PLASTICS,jonesplastic.com,False
Cambro,cambro.com,True
Synthomer Inc.,omnova.com,False
JM Eagle,jmeagle.com,False
Revolution Sustainable Solutions Holdings LLC,revolutioncompany.com,True
OPmobility,opmobility.com,False
Bryce Corporation,brycecorp.com,True
Pexco,pexco.com,False
Ipex USA LLC,ipexna.com,False
"Transcendia, Inc.",transcendia.com,True
"ATCO Rubber Products, Inc.",atcoflex.com,False
Milgard Windows & Doors,milgard.com,False
Adac Automotive,adacautomotive.com,False
"Defiance Group, The",gttechnologies.com,False
Smith Metal Products,plasticproductsco.com,True
"HFI, LLC",hfi-inc.com,False
Saint-Gobain,plastics.saint-gobain.com,True
Aet Films,ti-films.com,True
"Stanley Electric U.S. Co., Inc.",stanleyelectricus.com,False
Alleguard,foamholdings.com,True
Igloo,igloocoolers.com,True
American Plastics LLC,americanplasticsllc.com,False
INOAC,inoacusa.com,False
VEKA Innovations,vekainc.com,False
JVIS Masonic,jvisusallc.com,True
The Gill Corporation,mcgillcorp.com,True
Inhance Technologies Holdings LLC,inhancetechnologies.com,False
"UPM Raflatac, Inc.",upmraflatac.com,True
Minnesota Rubber & Plastics Co,mnrubber.com,True
Nifco America Corporation,nifcousa.com,False
Wilbert Plastic Services,wilbertplastics.com,False
NDS,ndspro.com,False
"LogoPlaste USA, Inc.",logoplaste.com,True
Jarden Plastic Solutions,alltrista.com,False
Montaplast,montaplast.com,False
Kaneka,kanekanutrients.com,True
Hi-tech Plastics,royaltechnologies.com,False
I S C O,isco-pipe.com,False
"Piedmont Plastics, Inc.",piedmontplastics.com,False
Biomerics,biomerics.com,False
S P P D,creativefoam.com,False
"Century Mold Company, Inc.",centurymold.com,False
"Vaupell Holdings, Inc.",vaupell.com,False
Cantex Inc.,cantexinc.com,False
Inpro,inprocorp.com,False
Entek Technology Holdings LLC,entek.com,False
AdvantaPure Division,newageindustries.com,True
Glas-Col Div,templetoncoal.com,False
Hanwha Advanced Materials Holdings USA LLC,hanwhaus.com,False
Plasman US Holdco LLC,plasman.com,False
Holm Industries,ilpeaindustries.com,False
Brentwood Plastics,brentwoodindustries.com,False
"Style Crest Enterprises, Inc.",stylecrestinc.com,False
TOTO,totousa.com,False
"Group Dekko, Inc.",dekko.com,False
Jamestown Container Corporation,jamestowncontainer.com,True
Isola Group,isola-group.com,False
TRICO,tricoproducts.com,False
Fralock Holdings LLC,fralock.com,False
"Deceuninck North America, LLC",deceuninckna.com,False
Foam Pac Materials Company,storopack.us,True
Plastikon Automotive,plastikon.com,False
Packaging And Supply Solutions,atlanticpkg.com,True
Dinesol Plastics,dinesol.com,False
The Pendaform Company,pendaform.com,True
"Gemini Group, Inc.",geminigroup.net,False
Uponor,uponor.com,False
Guardian Packaging Industries,connerindustries.com,True
Standridge Color Corporation,standridgecolor.com,False
"TTL Holdings, LLC",trendtechnologies.com,False
"Spectrum Plastics Group, Inc.",spectrumplastics.com,True
Gateway Printing,rohrer.com,False
Cellofoam,cellofoam.com,False
Harrel,davis-standard.com,True
"Petoskey Plastics, Inc.",petoskeyplastics.com,False
PPG Aerospace,ppgaerospace.com,False
Roppe Corporation,roppe.com,False
PPC Industries Inc.,ppcind.com,True
Fox Blocks,airliteplastics.com,True
"Cirkul, Inc.",drinkcirkul.com,True
WM. T. Burnett Holding LLC,williamtburnett.com,False
"Marco Company, The",marcocompany.com,True
Humphrey Companies LLC,hadleyadvantage.com,False
"Pacific Southwest Container, LLC",teampsc.com,True
"ABX Innovative Packaging Solutions, LLC",abxpackaging.com,True
ClarkDietrich,clarkdietrich.com,False
Redi Bag USA,redibagusa.com,True
ILC,ilcdover.com,False
Reflective Solutions Americas,orafol.com,False
Kroy Building Products,plygem.com,False
Clinton Nypro,jabil.com,False
PX SERVICES,plasticexpress.com,False
"ITR Industries, Inc",americanspecialties.com,False
Greenbridge,polychem.com,False
Rochling Glastic Composites,roechling.com,True
Web Industries Inc.,webindustries.com,False
"Laddawn, Inc.",laddawn.com,False
"Uniloy, Inc.",uniloy.com,True
Yachiyo Manufacturing Of America,yachiyo-of-america.com,False
"Parkway Products, LLC",parkwayproducts.com,False
Trinity Plastics Inc.,trinityplastics.com,True
Pro Cal,hc-companies.com,False
Shasta Pools,shastapools.com,False
